time,ADX
2019-11-04,65.9365
2019-11-01,65.9153
2019-10-31,67.0982
2019-10-30,69.5740
2019-10-29,71.8628
2019-10-28,72.9762
2019-10-25,84.4272
2019-10-24,82.1185
2019-10-23,79.2326
2019-10-22,75.7257
2019-10-21,72.3878
2019-10-18,68.2928
2019-10-17,63.4636
2019-10-16,59.3965
2019-10-15,56.2775
2019-10-14,49.2055
2019-10-11,41.4681
2019-10-10,34.2964
2019-10-09,28.3266
2019-10-08,23.4666
2019-10-07,20.5922
2019-10-04,19.6119
2019-10-03,21.8658
2019-10-02,24.2298
2019-10-01,24.4165
2019-09-30,27.3160
2019-09-27,32.9629
2019-09-26,39.1155
2019-09-25,46.8064
2019-09-24,39.1888
2019-09-23,31.5904
2019-09-20,25.7790
2019-09-19,25.5557
2019-09-18,25.2766
2019-09-17,24.9277
2019-09-16,23.3022
2019-09-13,23.2817
2019-09-12,27.0993
2019-09-11,32.1787
2019-09-10,36.1373
2019-09-09,32.1087
2019-09-06,30.0406
2019-09-05,31.3214
2019-09-04,32.0958
2019-09-03,35.1842
2019-08-30,38.0413
2019-08-29,33.2538
2019-08-28,31.1903
2019-08-27,32.7849
2019-08-26,35.9392
2019-08-23,42.3223
2019-08-22,43.7760
2019-08-21,45.5930
2019-08-20,50.0718
2019-08-19,57.4118
2019-08-16,52.9040
2019-08-15,47.2693
2019-08-14,40.3837
2019-08-13,40.7624
2019-08-12,45.4320
2019-08-09,51.2691
2019-08-08,49.5306
2019-08-07,47.3576
2019-08-06,45.5770
2019-08-05,43.3737
2019-08-02,44.0962
2019-08-01,46.5701
2019-07-31,49.6626
2019-07-30,61.4698
2019-07-29,76.2288
2019-07-26,84.2086
2019-07-25,80.7735
2019-07-24,76.7496
2019-07-23,72.3237
2019-07-22,66.7912
2019-07-19,60.2624
2019-07-18,55.3439
2019-07-17,52.5537
2019-07-16,47.9554
2019-07-15,42.2074
2019-07-12,37.1824
2019-07-11,30.9011
2019-07-10,23.0495
2019-07-09,19.4395
2019-07-08,19.2868
2019-07-05,19.8065
2019-07-03,23.1702
2019-07-02,28.0621
2019-07-01,33.8904
2019-06-28,39.4623
2019-06-27,39.0485
2019-06-26,40.3912
2019-06-25,43.2036
2019-06-24,52.5936
2019-06-21,64.3312
2019-06-20,71.5402
2019-06-19,69.2272
2019-06-18,66.3359
2019-06-17,62.7219
2019-06-14,61.3390
2019-06-13,61.9299
2019-06-12,65.2553
2019-06-11,69.4122
2019-06-10,74.6902
2019-06-07,69.1195
2019-06-06,62.7650
2019-06-05,61.1313
2019-06-04,56.2988
2019-06-03,51.0110
2019-05-31,44.4011
2019-05-30,37.5774
2019-05-29,29.0478
2019-05-28,21.4339
2019-05-24,18.6641
2019-05-23,19.4543
2019-05-22,22.8660
2019-05-21,27.0871
2019-05-20,32.3634
2019-05-17,34.2107
2019-05-16,32.7885
2019-05-15,25.2833
